"id","subpanel","descriptors","descriptors_raw"
"2015/19/N/ST2/01697","ST2","ST9_13","ST9_13: Ciemna materia, ciemna energia"
"2015/19/N/ST2/01697","ST2","ST9_15","ST9_15: Kosmologia"
"2015/19/N/ST2/02697","ST2","ST2_2","ST2_2: Fizyka cząstek elementarnych"
"2015/19/N/ST2/02701","ST2","ST2_18","ST2_18: Układy złożone"
"2015/19/N/ST3/01030","ST3","ST3_12","ST3_12: Nanofizyka: nanoelekronika, nanofotonika, nanomagnetyzm"
"2015/19/N/ST3/01030","ST3","ST3_13","ST3_13: Fizyka mezoskopowa"
"2015/19/N/ST3/01030","ST3","ST3_10","ST3_10: Spintronika"
"2015/19/N/ST3/01037","ST3","ST3_1","ST3_1: Struktura ciał stałych i płynów"
"2015/19/N/ST3/01037","ST3","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2015/19/N/ST3/01037","ST3","ST5_6","ST5_6: Materiały porowate"
"2015/19/N/ST3/01044","ST3","ST3_14","ST3_14: Elektronika molekularna"
"2015/19/N/ST3/02171","ST3","NZ1_3","NZ1_3: Biofizyka"
"2015/19/N/ST3/02171","ST3","ST4_7","ST4_7: Fizyka chemiczna"
"2015/19/N/ST3/02171","ST3","ST3_4","ST3_4: Transport w materii skondensowanej"
"2015/19/N/ST3/02626","ST3","ST3_10","ST3_10: Spintronika"
"2015/19/N/ST3/02626","ST3","ST3_18","ST3_18: Przejścia fazowe, równowaga faz"
"2015/19/N/ST3/02626","ST3","ST3_7","ST3_7: Półprzewodniki"
"2015/19/N/ST4/00007","ST4","ST4_14","ST4_14: Reakcje chemiczne: mechanizmy, termodynamika, kinetyka i kataliza"
"2015/19/N/ST4/00007","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2015/19/N/ST4/00007","ST4","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2015/19/N/ST4/00010","ST4","ST4_1","ST4_1: Chemia fizyczna"
"2015/19/N/ST4/00010","ST4","ST4_4","ST4_4: Struktura i architektura molekularna"
"2015/19/N/ST4/00010","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2015/19/N/ST4/00185","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2015/19/N/ST4/00185","ST4","ST4_7","ST4_7: Fizyka chemiczna"
"2015/19/N/ST4/00185","ST4","ST4_4","ST4_4: Struktura i architektura molekularna"
"2015/19/N/ST4/00313","ST4","ST4_2","ST4_2: Nanochemia"
"2015/19/N/ST4/00313","ST4","ST4_14","ST4_14: Reakcje chemiczne: mechanizmy, termodynamika, kinetyka i kataliza"
"2015/19/N/ST4/00313","ST4","ST4_9","ST4_9: Elektrochemia, elektrodializa, chemia w mikrostrumieniach"
"2015/19/N/ST4/00379","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2015/19/N/ST4/00379","ST4","ST4_8","ST4_8: Metody instrumentalne w chemii"
"2015/19/N/ST4/00379","ST4","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2015/19/N/ST4/00407","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2015/19/N/ST4/00407","ST4","ST4_6","ST4_6: Chemia analityczna"
"2015/19/N/ST4/00407","ST4","ST4_2","ST4_2: Nanochemia"
"2015/19/N/ST4/00804","ST4","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST4/00804","ST4","ST4_1","ST4_1: Chemia fizyczna"
"2015/19/N/ST4/00804","ST4","ST3_1","ST3_1: Struktura ciał stałych i płynów"
"2015/19/N/ST4/00863","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2015/19/N/ST4/00863","ST4","NZ1_3","NZ1_3: Biofizyka"
"2015/19/N/ST4/00863","ST4","NZ1_4","NZ1_4: Biologia strukturalna"
"2015/19/N/ST4/00915","ST4","ST4_6","ST4_6: Chemia analityczna"
"2015/19/N/ST4/00915","ST4","ST10_10","ST10_10: Hydrogeologia, hydrologia, obieg wód, zanieczyszczenia wód"
"2015/19/N/ST4/00915","ST4","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2015/19/N/ST4/00917","ST4","ST4_1","ST4_1: Chemia fizyczna"
"2015/19/N/ST4/00917","ST4","ST4_5","ST4_5: Chemia i fizykochemia powierzchni"
"2015/19/N/ST4/03827","ST4","ST4_2","ST4_2: Nanochemia"
"2015/19/N/ST4/03827","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2015/19/N/ST4/03827","ST4","ST4_17","ST4_17: Fotochemia"
"2015/19/N/ST4/03858","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2015/19/N/ST4/03858","ST4","ST2_7","ST2_7: Fizyka atomowa i molekularna"
"2015/19/N/ST4/03917","ST4","ST4_6","ST4_6: Chemia analityczna"
"2015/19/N/ST5/00276","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2015/19/N/ST5/00276","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2015/19/N/ST5/00347","ST5","ST5_16","ST5_16: Chemia biologiczna"
"2015/19/N/ST5/00347","ST5","NZ1_2","NZ1_2: Biochemia"
"2015/19/N/ST5/00501","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2015/19/N/ST5/00501","ST5","ST5_3","ST5_3: Modyfikacja powierzchni materiałów"
"2015/19/N/ST5/00501","ST5","ST5_6","ST5_6: Materiały porowate"
"2015/19/N/ST5/00533","ST5","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2015/19/N/ST5/00533","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2015/19/N/ST5/00533","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2015/19/N/ST5/00538","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2015/19/N/ST5/00615","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2015/19/N/ST5/00615","ST5","ST5_22","ST5_22: Chemia supramolekularna"
"2015/19/N/ST5/00615","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2015/19/N/ST5/00637","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2015/19/N/ST5/00637","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2015/19/N/ST5/00694","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2015/19/N/ST5/00694","ST5","ST5_22","ST5_22: Chemia supramolekularna"
"2015/19/N/ST5/00694","ST5","ST5_24","ST5_24: Chemia nieorganiczna"
"2015/19/N/ST5/00745","ST5","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST5/00760","ST5","ST5_20","ST5_20: Chemia pojedynczych cząsteczek i makrocząsteczek"
"2015/19/N/ST5/00760","ST5","ST5_22","ST5_22: Chemia supramolekularna"
"2015/19/N/ST5/00760","ST5","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST5/00784","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2015/19/N/ST5/00784","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2015/19/N/ST5/00819","ST5","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST5/00819","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2015/19/N/ST5/00826","ST5","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST5/00826","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2015/19/N/ST5/00877","ST5","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST5/00877","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2015/19/N/ST5/00877","ST5","ST5_22","ST5_22: Chemia supramolekularna"
"2015/19/N/ST5/01764","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2015/19/N/ST5/01764","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2015/19/N/ST5/01764","ST5","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2015/19/N/ST5/02194","ST5","ST4_11","ST4_11: Nowoczesne metody prowadzenia reakcji i procesów"
"2015/19/N/ST5/02194","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2015/19/N/ST5/02194","ST5","ST4_14","ST4_14: Reakcje chemiczne: mechanizmy, termodynamika, kinetyka i kataliza"
"2015/19/N/ST5/02263","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2015/19/N/ST5/02263","ST5","ST5_14","ST5_14: Chemia koordynacyjna"
"2015/19/N/ST5/02263","ST5","ST5_6","ST5_6: Materiały porowate"
"2015/19/N/ST5/02312","ST5","ST5_4","ST5_4: Cienkie warstwy"
"2015/19/N/ST5/02312","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2015/19/N/ST5/02312","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2015/19/N/ST5/02639","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2015/19/N/ST5/02639","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2015/19/N/ST5/02639","ST5","ST3_4","ST3_4: Transport w materii skondensowanej"
"2015/19/N/ST5/02659","ST5","ST5_5","ST5_5: Korozja"
"2015/19/N/ST5/02659","ST5","ST4_9","ST4_9: Elektrochemia, elektrodializa, chemia w mikrostrumieniach"
"2015/19/N/ST5/02659","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2015/19/N/ST5/02680","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2015/19/N/ST5/02680","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2015/19/N/ST5/02692","ST5","ST5_23","ST5_23: Chemia organiczna"
"2015/19/N/ST5/03668","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2015/19/N/ST5/03668","ST5","ST4_14","ST4_14: Reakcje chemiczne: mechanizmy, termodynamika, kinetyka i kataliza"
"2015/19/N/ST5/03672","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2015/19/N/ST5/03672","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2015/19/N/ST5/03672","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2015/19/N/ST6/01191","ST6","ST6_2","ST6_2: Systemy komputerowe, systemy równoległe i rozproszone, sieci sensorów, systemy wbudowane, systemy cybernetyczne"
"2015/19/N/ST6/01191","ST6","ST6_1","ST6_1: Architektura systemów komputerowych, przetwarzanie wszechobecne"
"2015/19/N/ST6/01193","ST6","ST6_13","ST6_13: Bioinformatyka, bioobliczenia, obliczenia DNA i molekularne"
"2015/19/N/ST6/01193","ST6","NZ2_2","NZ2_2: Genomika, transkryptomika i epigenomika"
"2015/19/N/ST6/01196","ST6","ST1_17","ST1_17: Teoria sterowania i optymalizacja"
"2015/19/N/ST6/01196","ST6","ST7_8","ST7_8: Sieci telekomunikacyjne"
"2015/19/N/ST6/01196","ST6","ST6_6","ST6_6: Algorytmika, algorytmy równoległe, rozproszone i sieciowe, algorytmiczna teoria gier"
"2015/19/N/ST6/03013","ST6","ST6_13","ST6_13: Bioinformatyka, bioobliczenia, obliczenia DNA i molekularne"
"2015/19/N/ST6/03013","ST6","NZ2_9","NZ2_9: Biologia systemowa"
"2015/19/N/ST6/03013","ST6","ST6_11","ST6_11: Uczenie maszynowe, statystyczne przetwarzanie danych i zastosowanie w przetwarzaniu sygnałów"
"2015/19/N/ST6/03015","ST6","ST6_6","ST6_6: Algorytmika, algorytmy równoległe, rozproszone i sieciowe, algorytmiczna teoria gier"
"2015/19/N/ST6/03015","ST6","ST6_4","ST6_4: Metody formalne, teoretyczne podstawy informatyki w tym informatyka teoretyczna"
"2015/19/N/ST6/03015","ST6","ST1_14","ST1_14: Kombinatoryka"
"2015/19/N/ST7/01202","ST7","ST7_11","ST7_11: Inżynieria biomedyczna"
"2015/19/N/ST7/01202","ST7","ST2_16","ST2_16: Metrologia i metody pomiarowe"
"2015/19/N/ST7/01203","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2015/19/N/ST7/01204","ST7","ST7_7","ST7_7: Przetwarzanie sygnałów"
"2015/19/N/ST7/01204","ST7","ST7_11","ST7_11: Inżynieria biomedyczna"
"2015/19/N/ST7/01506","ST7","ST7_7","ST7_7: Przetwarzanie sygnałów"
"2015/19/N/ST7/01506","ST7","ST7_3","ST7_3: Inżynieria symulacji i modelowania"
"2015/19/N/ST7/01506","ST7","ST6_12","ST6_12: Obliczenia naukowe, narzędzia modelowania i symulacji"
"2015/19/N/ST7/01508","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2015/19/N/ST7/01508","ST7","ST5_4","ST5_4: Cienkie warstwy"
"2015/19/N/ST7/01508","ST7","ST5_9","ST5_9: Materiały do konstrukcji sensorów"
"2015/19/N/ST7/01511","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2015/19/N/ST7/03065","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2015/19/N/ST7/03065","ST7","ST2_16","ST2_16: Metrologia i metody pomiarowe"
"2015/19/N/ST7/03065","ST7","ST7_6","ST7_6: Technologie telekomunikacyjne, technologie wysokiej częstotliwości"
"2015/19/N/ST7/03078","ST7","ST7_2","ST7_2: Elektrotechnika, elektronika: półprzewodniki, elementy i układy, systemy"
"2015/19/N/ST7/03078","ST7","ST7_4","ST7_4: Inżynieria systemów, sensoryka, automatyka"
"2015/19/N/ST7/03078","ST7","ST7_1","ST7_1: Inżynieria sterowania"
"2015/19/N/ST7/03305","ST7","ST7_6","ST7_6: Technologie telekomunikacyjne, technologie wysokiej częstotliwości"
"2015/19/N/ST7/03305","ST7","ST1_18","ST1_18: Zastosowania matematyki w innych naukach"
"2015/19/N/ST7/03305","ST7","ST7_3","ST7_3: Inżynieria symulacji i modelowania"
"2015/19/N/ST8/00181","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/00181","ST8","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2015/19/N/ST8/00181","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/00187","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/00187","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/00474","ST8","ST8_2","ST8_2: Inżynieria wodna, inżynieria lądowa, inżynieria lotnicza"
"2015/19/N/ST8/00474","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2015/19/N/ST8/00486","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/00787","ST8","ST8_2","ST8_2: Inżynieria wodna, inżynieria lądowa, inżynieria lotnicza"
"2015/19/N/ST8/00787","ST8","ST8_3","ST8_3: Inżynieria obliczeniowa, komputerowe wspomaganie modelowania, projektowania i produkcji"
"2015/19/N/ST8/00787","ST8","ST8_10","ST8_10: Zagadnienia techniczne i technologiczne w architekturze, urbanistyce i planowaniu przestrzennym"
"2015/19/N/ST8/01036","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01047","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01047","ST8","ST4_5","ST4_5: Chemia i fizykochemia powierzchni"
"2015/19/N/ST8/01047","ST8","ST4_18","ST4_18: Inne zagadnienia pokrewne"
"2015/19/N/ST8/01050","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01157","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01192","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01263","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01263","ST8","ST8_11","ST8_11: Planowanie i sterowanie produkcją"
"2015/19/N/ST8/01876","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/01876","ST8","ST8_3","ST8_3: Inżynieria obliczeniowa, komputerowe wspomaganie modelowania, projektowania i produkcji"
"2015/19/N/ST8/01876","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01928","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/01928","ST8","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2015/19/N/ST8/01958","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/01958","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/02176","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/02184","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/02184","ST8","ST5_5","ST5_5: Korozja"
"2015/19/N/ST8/02184","ST8","NZ9_13","NZ9_13: Inne zagadnienia pokrewne"
"2015/19/N/ST8/02220","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/02220","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/02375","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/02375","ST8","ST4_11","ST4_11: Nowoczesne metody prowadzenia reakcji i procesów"
"2015/19/N/ST8/02454","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/02456","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/03828","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/03901","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/03901","ST8","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2015/19/N/ST8/03901","ST8","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2015/19/N/ST8/03906","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2015/19/N/ST8/03906","ST8","ST8_6","ST8_6: Mechatronika, mechanika precyzyjna"
"2015/19/N/ST8/03909","ST8","ST7_2","ST7_2: Elektrotechnika, elektronika: półprzewodniki, elementy i układy, systemy"
"2015/19/N/ST8/03909","ST8","ST8_5","ST8_5: Systemy energetyczne (produkcja, dystrybucja)"
"2015/19/N/ST8/03922","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/19/N/ST8/03922","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/03922","ST8","ST8_13","ST8_13: Inne zagadnienia pokrewne"
"2015/19/N/ST8/03923","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2015/19/N/ST8/03924","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2015/19/N/ST8/03924","ST8","ST1_16","ST1_16: Analiza numeryczna i obliczenia naukowe"
"2015/19/N/ST8/03924","ST8","ST8_3","ST8_3: Inżynieria obliczeniowa, komputerowe wspomaganie modelowania, projektowania i produkcji"
"2015/19/N/ST8/03928","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST8/03931","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2015/19/N/ST8/03931","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2015/19/N/ST9/01727","ST9","ST9_11","ST9_11: Astrofizyka wysokich energii - promieniowanie rentgenowskie i gamma, promienie kosmiczne, neutrina"
"2015/19/N/ST9/03708","ST9","ST9_11","ST9_11: Astrofizyka wysokich energii - promieniowanie rentgenowskie i gamma, promienie kosmiczne, neutrina"
"2015/19/N/ST9/03708","ST9","ST2_2","ST2_2: Fizyka cząstek elementarnych"
"2015/19/N/ST9/03708","ST9","ST2_1","ST2_1: Fundamentalne oddziaływania i pola"
"2015/19/D/HS1/00965","HS1","HS1_5","HS1_5: Filozofia człowieka, teorie osoby, filozofia kultury, filozofia społeczna"
"2015/19/D/HS1/00965","HS1","HS2_14","HS2_14: Kulturoznawstwo (w tym: współczesne studia kulturowe i antropologicznokulturowe)"
"2015/19/D/HS1/00965","HS1","HS1_6","HS1_6: Natura ludzkiego umysłu (w tym: ewolucja umysłu, bio-psychologiczne uwarunkowania poznania, sztuczna inteligencja)"
"2015/19/D/HS1/00968","HS1","HS1_3","HS1_3: Epistemologia (w tym: źródła poznania, kryteria prawdy, filozofia języka)"
"2015/19/D/HS1/00969","HS1","HS1_1","HS1_1: Historia filozofii (starożytnej, średniowiecznej, nowożytnej i współczesnej) i historia idei"
"2015/19/D/HS1/00969","HS1","HS1_2","HS1_2: Ontologia i metafizyka, ontologie szczegółowe"
"2015/19/D/HS1/00969","HS1","HS1_6","HS1_6: Natura ludzkiego umysłu (w tym: ewolucja umysłu, bio-psychologiczne uwarunkowania poznania, sztuczna inteligencja)"
"2015/19/D/HS1/00991","HS1","HS1_7","HS1_7: Etyka normatywna i opisowa, teoria moralności, bioetyka, etyka zawodowa"
"2015/19/D/HS1/01013","HS1","HS1_1","HS1_1: Historia filozofii (starożytnej, średniowiecznej, nowożytnej i współczesnej) i historia idei"
"2015/19/D/HS1/02426","HS1","HS1_3","HS1_3: Epistemologia (w tym: źródła poznania, kryteria prawdy, filozofia języka)"
"2015/19/D/HS1/02426","HS1","HS1_6","HS1_6: Natura ludzkiego umysłu (w tym: ewolucja umysłu, bio-psychologiczne uwarunkowania poznania, sztuczna inteligencja)"
"2015/19/D/HS1/02426","HS1","HS1_8","HS1_8: Estetyka (w tym: teorie piękna, język sztuki)"
"2015/19/D/HS2/01003","HS2","HS2_1","HS2_1: Historia literatury (w tym: starożytnej, nowożytnej, współczesnej; narodowej, światowej) oraz krytyka i interpretacja literacka"
"2015/19/D/HS2/01003","HS2","HS2_2","HS2_2: Teoria literatury, historia myśli literaturoznawczej, metody i orientacje badań literacko-kulturowych, antropologia literatury, komparatystyka i translatologia literacko-kulturowa"
"2015/19/D/HS2/01003","HS2","HS2_14","HS2_14: Kulturoznawstwo (w tym: współczesne studia kulturowe i antropologicznokulturowe)"
"2015/19/D/HS2/01111","HS2","HS2_5","HS2_5: Językoznawstwo historyczne, porównawcze, typologiczne i współczesne; nauka o tekście i gatunkach mowy"
"2015/19/D/HS2/01111","HS2","HS2_6","HS2_6: Językoznawstwo ogólne, teoria i metodologia badań językoznawczych"
"2015/19/D/HS2/01125","HS2","HS2_11","HS2_11: Muzyka (twórczość, wykonawstwo, teoria muzyki), muzykologia"
"2015/19/D/HS3/00597","HS3","HS3_2","HS3_2: Historia społeczna"
"2015/19/D/HS3/00597","HS3","HS3_5","HS3_5: Historia kultury (w tym: pamięć historyczna, historia kultury materialnej, historyczne studia kulturowe, zróżnicowanie kulturowe)"
"2015/19/D/HS3/00597","HS3","HS3_7","HS3_7: Archiwistyka"
"2015/19/D/HS3/00626","HS3","HS3_1","HS3_1: Historia epok dawnych (starożytna, średniowieczna, wczesnonowożytna), historia nowożytna i najnowsza (XIX-XX w.)"
"2015/19/D/HS3/00626","HS3","HS1_9","HS1_9: Teorie religii, historia religii, nauki religioznawcze"
"2015/19/D/HS3/00626","HS3","HS1_14","HS1_14: Teologia dogmatyczna, teologia biblijna, patrystyka"
"2015/19/D/HS3/00632","HS3","HS3_11","HS3_11: Etnografia i antropologia kulturowa (w tym: opis kultur tradycyjnych, antropologia magii, kultu i religii, zmiana kulturowa i procesy globalistyczne, antropologia zjawisk społeczno-kulturowych, etnicznych i tożsamościowych)"
"2015/19/D/HS3/00632","HS3","NZ8_11","NZ8_11: Botanika"
"2015/19/D/HS3/00632","HS3","NZ7_16","NZ7_16: Inne zagadnienia pokrewne"
"2015/19/D/HS3/00716","HS3","HS3_1","HS3_1: Historia epok dawnych (starożytna, średniowieczna, wczesnonowożytna), historia nowożytna i najnowsza (XIX-XX w.)"
"2015/19/D/HS3/00716","HS3","HS3_3","HS3_3: Historia polityczna (w tym ustroju)"
"2015/19/D/HS3/00716","HS3","HS3_12","HS3_12: Dziedzictwo kulturowe (w tym: inwentaryzacja pamiątek i zabytków kultury, aktywność regionalistyczna)"
"2015/19/D/HS3/01594","HS3","HS3_8","HS3_8: Archeologia ( w tym: archeologia Grecji i Rzymu; archeologia Egiptu i Nubii, archeologia Bliskiego Wschodu, archeologia Nowego Świata, archeologia pradziejowa, archeologia protohistoryczna, archeologiawczesnośredniowieczna, archeologia średniowieczna i nowożytna"
"2015/19/D/HS3/02361","HS3","HS3_2","HS3_2: Historia społeczna"
"2015/19/D/HS3/02361","HS3","HS3_1","HS3_1: Historia epok dawnych (starożytna, średniowieczna, wczesnonowożytna), historia nowożytna i najnowsza (XIX-XX w.)"
"2015/19/D/HS3/02362","HS3","HS3_11","HS3_11: Etnografia i antropologia kulturowa (w tym: opis kultur tradycyjnych, antropologia magii, kultu i religii, zmiana kulturowa i procesy globalistyczne, antropologia zjawisk społeczno-kulturowych, etnicznych i tożsamościowych)"
"2015/19/D/HS3/03032","HS3","HS3_1","HS3_1: Historia epok dawnych (starożytna, średniowieczna, wczesnonowożytna), historia nowożytna i najnowsza (XIX-XX w.)"
"2015/19/D/HS3/03032","HS3","HS3_8","HS3_8: Archeologia ( w tym: archeologia Grecji i Rzymu; archeologia Egiptu i Nubii, archeologia Bliskiego Wschodu, archeologia Nowego Świata, archeologia pradziejowa, archeologia protohistoryczna, archeologiawczesnośredniowieczna, archeologia średniowieczna i nowożytna"
